년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-06-11,1,3090.24,129,582.72,0,582.72,3.84,0,0,0,0,0,0,15.36,32.64,153.6,200.64,439.68,582.72,366.72,261.12,257.28,336,269.76,117.12,53.76,3.84,0,0,0,0
2018-06-12,1,5539.2,231,976.32,0,976.32,6.72,0,0,0,0,0,0,6.72,106.56,265.92,321.6,815.04,976.32,708.48,832.32,552.96,495.36,308.16,113.28,36.48,0,0,0,0,0
2018-06-13,1,4231.68,176,826.56,0,826.56,9.6,0,0,0,0,0,9.6,89.28,230.4,297.6,359.04,435.84,266.88,826.56,581.76,353.28,364.8,245.76,139.2,31.68,0,0,0,0,0
2018-06-14,1,6135.36,256,833.28,0,833.28,6.72,0,0,0,0,0,12.48,73.92,281.28,244.8,629.76,833.28,811.2,607.68,752.64,719.04,565.44,376.32,165.12,55.68,6.72,0,0,0,0
2018-06-15,1,5304,221,722.88,0,722.88,3.84,0,0,0,0,0,3.84,101.76,326.4,446.4,309.12,430.08,624.96,722.88,680.64,574.08,504,324.48,186.24,64.32,4.8,0,0,0,0
2018-06-16,1,7499.52,312,959.04,0,959.04,2.88,0,0,0,0,0,5.76,133.44,390.72,634.56,810.24,915.84,959.04,947.52,878.4,749.76,560.64,343.68,140.16,26.88,2.88,0,0,0,0
2018-06-17,1,4908.48,205,634.56,0,634.56,5.76,0,0,0,0,0,11.52,129.6,371.52,452.16,432.96,472.32,344.64,477.12,608.64,634.56,417.6,327.36,147.84,74.88,5.76,0,0,0,0
2018-06-18,1,6131.52,255,965.76,0,965.76,2.88,0,0,0,0,0,2.88,61.44,242.88,490.56,583.68,789.12,965.76,879.36,619.2,565.44,494.4,230.4,118.08,77.76,10.56,0,0,0,0
2018-06-19,1,3514.56,146,611.52,0,611.52,18.24,0,0,0,0,0,18.24,87.36,208.32,459.84,611.52,481.92,474.24,287.04,257.28,184.32,185.28,130.56,91.2,37.44,0,0,0,0,0
2018-06-20,1,5954.88,248,945.6,0,945.6,7.68,0,0,0,0,0,7.68,74.88,261.12,390.72,525.12,571.2,716.16,945.6,835.2,692.16,466.56,288,125.76,47.04,7.68,0,0,0,0
2018-06-21,1,6777.6,282,983.04,0,983.04,3.84,0,0,0,0,0,3.84,73.92,203.52,369.6,781.44,757.44,981.12,983.04,905.28,662.4,576,282.24,156.48,36.48,4.8,0,0,0,0
2018-06-22,1,7431.36,310,939.84,0,939.84,10.56,0,0,0,0,0,12.48,146.88,350.4,609.6,761.28,889.92,939.84,921.6,864,741.12,571.2,377.28,168,67.2,10.56,0,0,0,0
2018-06-23,1,5161.92,215,851.52,0,851.52,2.88,0,0,0,0,0,0,21.12,114.24,187.2,264.96,465.6,700.8,851.52,757.44,744,544.32,325.44,136.32,46.08,2.88,0,0,0,0
2018-06-24,1,6669.12,278,910.08,0,910.08,2.88,0,0,0,0,0,3.84,64.32,164.16,409.92,710.4,848.64,899.52,910.08,850.56,724.8,550.08,335.04,143.04,51.84,2.88,0,0,0,0
2018-06-25,1,5109.12,213,744,0,744,3.84,0,0,0,0,0,5.76,94.08,207.36,402.24,532.8,744,419.52,515.52,671.04,619.2,355.2,333.12,139.2,66.24,3.84,0,0,0,0
2018-06-26,1,634.56,26,88.32,0,88.32,7.68,0,0,0,0,0,0,7.68,42.24,51.84,60.48,31.68,41.28,34.56,60.48,23.04,80.64,88.32,57.6,54.72,0,0,0,0,0
2018-06-27,1,5151.36,215,797.76,0,797.76,7.68,0,0,0,0,0,0,29.76,71.04,237.12,432,570.24,698.88,797.76,452.16,735.36,536.64,347.52,149.76,85.44,7.68,0,0,0,0
2018-06-28,1,2610.24,109,448.32,0,448.32,0.96,0,0,0,0,0,0.96,27.84,108.48,171.84,265.92,334.08,273.6,416.64,448.32,244.8,130.56,80.64,97.92,8.64,0,0,0,0,0
2018-06-29,1,5127.36,214,788.16,0,788.16,17.28,0,0,0,0,0,0,37.44,123.84,206.4,488.64,469.44,699.84,476.16,788.16,612.48,571.2,342.72,196.8,96.96,17.28,0,0,0,0
2018-06-30,1,3058.56,127,480,0,480,0.96,0,0,0,0,0,0.96,48.96,144,237.12,480,192,204.48,422.4,435.84,406.08,246.72,122.88,83.52,33.6,0,0,0,0,0
2018-07-01,1,977.28,41,236.16,0,236.16,2.88,0,0,0,0,0,0,2.88,8.64,35.52,38.4,69.12,192,102.72,236.16,157.44,58.56,17.28,7.68,36.48,14.4,0,0,0,0
2018-07-02,1,1467.84,61,416.64,0,416.64,1.92,0,0,0,0,0,0,0,0,17.28,110.4,266.88,416.64,330.24,144,74.88,46.08,8.64,31.68,19.2,1.92,0,0,0,0
2018-07-03,1,4630.08,193,803.52,0,803.52,10.56,0,0,0,0,0,0,11.52,221.76,240,491.52,355.2,443.52,803.52,680.64,478.08,275.52,376.32,192,49.92,10.56,0,0,0,0
2018-07-04,1,5297.28,221,934.08,0,934.08,5.76,0,0,0,0,0,5.76,57.6,310.08,546.24,438.72,701.76,934.08,733.44,298.56,572.16,325.44,286.08,51.84,29.76,5.76,0,0,0,0
2018-07-05,1,3998.4,167,810.24,0,810.24,6.72,0,0,0,0,0,6.72,46.08,91.2,110.4,141.12,330.24,553.92,810.24,787.2,619.2,277.44,141.12,75.84,7.68,0,0,0,0,0
2018-07-06,1,4988.16,208,736.32,0,736.32,2.88,0,0,0,0,0,3.84,58.56,224.64,580.8,569.28,507.84,736.32,512.64,538.56,402.24,345.6,268.8,168.96,67.2,2.88,0,0,0,0
2018-07-07,1,7640.64,318,968.64,0,968.64,1.92,0,0,0,0,0,1.92,105.6,380.16,611.52,792,916.8,968.64,965.76,907.2,785.28,606.72,367.68,145.92,83.52,1.92,0,0,0,0
2018-07-08,1,6338.88,264,929.28,0,929.28,1.92,0,0,0,0,0,1.92,122.88,338.88,512.64,601.92,908.16,929.28,763.2,722.88,541.44,565.44,158.4,104.64,62.4,4.8,0,0,0,0
2018-07-09,1,932.16,39,127.68,0,127.68,13.44,0,0,0,0,0,0,34.56,72.96,73.92,86.4,127.68,87.36,80.64,87.36,58.56,87.36,62.4,59.52,13.44,0,0,0,0,0
2018-07-10,1,3229.44,135,433.92,0,433.92,2.88,0,0,0,0,0,0,19.2,237.12,433.92,396.48,236.16,227.52,312,352.32,270.72,331.2,240.96,147.84,21.12,2.88,0,0,0,0
2018-07-11,1,2921.28,122,428.16,0,428.16,1.92,0,0,0,0,0,0,23.04,29.76,122.88,200.64,322.56,358.08,409.92,399.36,428.16,329.28,158.4,84.48,52.8,1.92,0,0,0,0
2018-07-12,1,3300.48,138,580.8,0,580.8,0.96,0,0,0,0,0,0,0.96,34.56,107.52,237.12,580.8,345.6,507.84,306.24,286.08,341.76,283.2,181.44,73.92,13.44,0,0,0,0
2018-07-13,1,4407.36,184,586.56,0,586.56,2.88,0,0,0,0,0,0,24.96,83.52,231.36,532.8,586.56,372.48,459.84,537.6,548.16,527.04,367.68,109.44,23.04,2.88,0,0,0,0
2018-07-14,1,6586.56,274,858.24,0,858.24,1.92,0,0,0,0,0,0,64.32,281.28,573.12,722.88,806.4,858.24,746.88,756.48,726.72,526.08,371.52,127.68,23.04,1.92,0,0,0,0
2018-07-15,1,6628.8,276,915.84,0,915.84,2.88,0,0,0,0,0,0,34.56,113.28,443.52,758.4,862.08,915.84,887.04,789.12,744.96,576.96,357.12,120,23.04,2.88,0,0,0,0
2018-07-16,1,5981.76,249,915.84,0,915.84,1.92,0,0,0,0,0,0,21.12,75.84,192.96,507.84,836.16,915.84,831.36,839.04,705.6,545.28,355.2,125.76,27.84,1.92,0,0,0,0
2018-07-17,1,6243.84,260,890.88,0,890.88,2.88,0,0,0,0,0,0,29.76,108.48,263.04,594.24,814.08,872.64,890.88,829.44,674.88,598.08,384.96,139.2,41.28,2.88,0,0,0,0
2018-07-18,1,6165.12,257,917.76,0,917.76,2.88,0,0,0,0,0,0,13.44,55.68,214.08,628.8,865.92,917.76,895.68,850.56,674.88,526.08,336.96,148.8,33.6,2.88,0,0,0,0
2018-07-19,1,6321.6,263,909.12,0,909.12,2.88,0,0,0,0,0,0,28.8,103.68,298.56,712.32,851.52,909.12,898.56,788.16,724.8,548.16,311.04,113.28,30.72,2.88,0,0,0,0
2018-07-20,1,6600,275,901.44,0,901.44,2.88,0,0,0,0,0,0,51.84,142.08,431.04,716.16,835.2,895.68,901.44,840,720.96,558.72,350.4,123.84,29.76,2.88,0,0,0,0
2018-07-21,1,6576,274,892.8,0,892.8,4.8,0,0,0,0,0,0,53.76,217.92,500.16,690.24,807.36,873.6,892.8,765.12,694.08,539.52,341.76,143.04,51.84,4.8,0,0,0,0
2018-07-22,1,6379.2,266,868.8,0,868.8,1.92,0,0,0,0,0,0,64.32,258.24,504.96,686.4,799.68,861.12,868.8,809.28,512.64,486.72,333.12,148.8,43.2,1.92,0,0,0,0
2018-07-23,1,5160.96,215,837.12,0,837.12,2.88,0,0,0,0,0,3.84,37.44,114.24,207.36,350.4,676.8,837.12,823.68,747.84,528,330.24,223.68,185.28,92.16,2.88,0,0,0,0
2018-07-24,1,5698.56,237,864.96,0,864.96,38.4,0,0,0,0,0,0,38.4,140.16,261.12,588.48,815.04,864.96,846.72,576,580.8,411.84,370.56,152.64,51.84,0,0,0,0,0
2018-07-25,1,4377.6,182,706.56,0,706.56,0.96,0,0,0,0,0,0,22.08,79.68,157.44,352.32,449.28,706.56,506.88,573.12,577.92,451.2,344.64,126.72,28.8,0.96,0,0,0,0
2018-07-26,1,6216.96,259,869.76,0,869.76,0.96,0,0,0,0,0,0.96,47.04,228.48,509.76,704.64,783.36,869.76,734.4,707.52,575.04,545.28,350.4,128.64,29.76,1.92,0,0,0,0
2018-07-27,1,6523.2,272,870.72,0,870.72,5.76,0,0,0,0,0,0,51.84,218.88,487.68,683.52,804.48,864.96,870.72,819.84,696,429.12,347.52,163.2,79.68,5.76,0,0,0,0
2018-07-28,1,5949.12,248,846.72,0,846.72,0.96,0,0,0,0,0,0.96,62.4,267.84,464.64,643.2,784.32,549.12,846.72,750.72,689.28,465.6,336.96,53.76,32.64,0.96,0,0,0,0
2018-07-29,1,5468.16,228,842.88,0,842.88,17.28,0,0,0,0,0,0,53.76,170.88,260.16,466.56,467.52,785.28,842.88,827.52,586.56,518.4,323.52,147.84,17.28,0,0,0,0,0
2018-07-30,1,5728.32,239,798.72,0,798.72,0.96,0,0,0,0,0,0,49.92,319.68,473.28,728.64,798.72,703.68,643.2,616.32,508.8,376.32,373.44,119.04,16.32,0.96,0,0,0,0
2018-07-31,1,6725.76,280,914.88,0,914.88,0.96,0,0,0,0,0,0,51.84,321.6,554.88,726.72,838.08,914.88,840,789.12,745.92,454.08,375.36,96,16.32,0.96,0,0,0,0
2018-08-01,1,6754.56,281,878.4,0,878.4,23.04,0,0,0,0,0,0,52.8,318.72,552.96,726.72,831.36,878.4,860.16,791.04,704.64,567.36,348.48,98.88,23.04,0,0,0,0,0
2018-08-02,1,6406.08,267,874.56,0,874.56,0.96,0,0,0,0,0,0,45.12,316.8,550.08,720.96,825.6,874.56,856.32,722.88,619.2,390.72,341.76,116.16,24.96,0.96,0,0,0,0
2018-08-03,1,6046.08,252,872.64,0,872.64,0.96,0,0,0,0,0,0,49.92,161.28,498.24,684.48,804.48,867.84,872.64,764.16,596.16,416.64,154.56,123.84,50.88,0.96,0,0,0,0
2018-08-04,1,5219.52,217,685.44,0,685.44,0.96,0,0,0,0,0,0,43.2,193.92,435.84,680.64,537.6,685.44,526.08,637.44,422.4,508.8,351.36,148.8,47.04,0.96,0,0,0,0
2018-08-05,1,4903.68,204,739.2,0,739.2,47.04,0,0,0,0,0,0,47.04,240,487.68,291.84,457.92,739.2,648,632.64,600,404.16,171.84,135.36,48,0,0,0,0,0
2018-08-06,1,2902.08,121,456.96,0,456.96,12.48,0,0,0,0,0,0,12.48,52.8,96.96,201.6,216,456.96,324.48,334.08,303.36,442.56,325.44,103.68,31.68,0,0,0,0,0
2018-08-07,1,5254.08,219,774.72,0,774.72,1.92,0,0,0,0,0,0,45.12,291.84,528,715.2,639.36,340.8,442.56,774.72,642.24,452.16,237.12,118.08,24.96,1.92,0,0,0,0
2018-08-08,1,5275.2,220,864.96,0,864.96,20.16,0,0,0,0,0,0,20.16,120,251.52,606.72,776.64,864.96,623.04,544.32,696.96,260.16,306.24,170.88,33.6,0,0,0,0,0
2018-08-09,1,3034.56,126,707.52,0,707.52,0.96,0,0,0,0,0,0,42.24,103.68,200.64,213.12,707.52,480,444.48,216.96,169.92,173.76,191.04,90.24,0.96,0,0,0,0,0
2018-08-10,1,4972.8,207,864.96,0,864.96,6.72,0,0,0,0,0,0,23.04,107.52,217.92,367.68,635.52,848.64,864,864.96,720.96,135.36,66.24,87.36,26.88,6.72,0,0,0,0
2018-08-11,1,5591.04,233,954.24,0,954.24,13.44,0,0,0,0,0,0,39.36,322.56,541.44,583.68,553.92,437.76,954.24,815.04,535.68,414.72,255.36,123.84,13.44,0,0,0,0,0
2018-08-12,1,5585.28,233,889.92,0,889.92,16.32,0,0,0,0,0,0,26.88,226.56,487.68,696.96,753.6,889.92,784.32,757.44,401.28,341.76,133.44,69.12,16.32,0,0,0,0,0
2018-08-13,1,5885.76,245,905.28,0,905.28,32.64,0,0,0,0,0,0,32.64,196.8,407.04,563.52,720,810.24,905.28,815.04,567.36,446.4,275.52,110.4,35.52,0,0,0,0,0
2018-08-14,1,5081.28,212,870.72,0,870.72,24.96,0,0,0,0,0,0,32.64,132.48,249.6,495.36,767.04,808.32,870.72,705.6,546.24,311.04,79.68,57.6,24.96,0,0,0,0,0
2018-08-15,1,6138.24,256,881.28,0,881.28,13.44,0,0,0,0,0,0,26.88,198.72,546.24,708.48,809.28,881.28,859.2,840,477.12,359.04,321.6,96.96,13.44,0,0,0,0,0
