瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
192,柳林,2014-01-07 02:00,-6,,0,0,74,1024,,,,
192,柳林,2014-01-07 03:00,-6.4,,.4,0,76,1024.6,,,,0
192,柳林,2014-01-07 04:00,-7,,.2,0,77,1024,,,,0
192,柳林,2014-01-07 05:00,-7.2,,.7,70,77,1023.5,,,,0
192,柳林,2014-01-07 06:00,-7.3,,.5,50,79,1023.4,,,,0
192,柳林,2014-01-07 07:00,-7.8,,.3,0,81,1023.7,,,,0
192,柳林,2014-01-07 08:00,-7.2,,.5,360,79,1023.7,0,.01,,3
192,柳林,2014-01-07 09:00,-4.1,,.5,90,70,1024.2,.8,.4,,3
192,柳林,2014-01-07 10:00,-.3,,.5,160,61,1024.2,1,.96,,4
192,柳林,2014-01-07 11:00,2.2,,.7,250,46,1023.4,1,1.36,,0
192,柳林,2014-01-07 12:00,5.4,,.8,270,36,1022.2,1,1.66,,3
192,柳林,2014-01-07 13:00,7.1,,1.3,140,25,1020.9,1,1.67,,5
192,柳林,2014-01-07 14:00,7.8,,.9,110,28,1019.7,.7,1.08,,7
192,柳林,2014-01-07 15:00,8.4,,1.3,110,30,1019.6,.1,.66,,7
192,柳林,2014-01-07 16:00,9.1,,1.1,70,29,1019.3,.9,.74,,7
192,柳林,2014-01-07 17:00,7.5,,.7,90,34,1019.3,.5,.39,,8
192,柳林,2014-01-07 18:00,5.6,,0,0,47,1019.4,0,.02,,9
192,柳林,2014-01-07 19:00,4.6,,.5,90,51,1019.6,,,,
192,柳林,2014-01-07 20:00,4.4,,.4,0,53,1020,,,,
192,柳林,2014-01-07 21:00,3.4,,.4,0,54,1020,,,,9
192,柳林,2014-01-07 22:00,3.6,,.5,360,60,1019.9,,,,
192,柳林,2014-01-07 23:00,3.9,,.3,0,63,1019.6,,,,
192,柳林,2014-01-08 00:00,2.5,,0,0,60,1019.2,,,,9
192,柳林,2014-01-08 01:00,2.4,,.2,0,63,1018.7,,,,
192,柳林,2014-01-08 02:00,2.2,,0,0,61,1018.1,,,,
192,柳林,2014-01-08 03:00,2.3,,0,0,62,1017.8,,,,10
192,柳林,2014-01-08 04:00,2.3,,0,0,61,1017.2,,,,10
192,柳林,2014-01-08 05:00,2.3,,0,0,59,1016.9,,,,10
192,柳林,2014-01-08 06:00,2.1,,.2,0,62,1016.8,,,,10
192,柳林,2014-01-08 07:00,2.3,,.2,0,62,1016.6,,,,10
192,柳林,2014-01-08 08:00,3.6,,1.1,360,66,1016.7,0,0,,10
192,柳林,2014-01-08 09:00,2.5,.5,1.3,50,79,1017,0,.04,,10
192,柳林,2014-01-08 10:00,2.3,,.4,0,89,1016.8,0,.12,,10
192,柳林,2014-01-08 11:00,2.7,,.8,20,91,1016.1,0,.16,,10
192,柳林,2014-01-08 12:00,2.9,2.5,.3,0,93,1014.7,0,.16,,10
192,柳林,2014-01-08 13:00,3.1,,.8,70,91,1013.3,0,.21,,10
192,柳林,2014-01-08 14:00,3.7,,1.7,90,88,1012.1,0,.35,,10
192,柳林,2014-01-08 15:00,4.8,1.5,1.7,70,88,1011.5,0,.6,,10
192,柳林,2014-01-08 16:00,5.5,,.9,70,80,1011.9,.1,.59,,9
192,柳林,2014-01-08 17:00,5.7,,2.4,340,63,1012.6,.3,.31,,8
192,柳林,2014-01-08 18:00,4.4,,1.8,20,62,1013,0,.02,,7
192,柳林,2014-01-08 19:00,4.9,,3.3,360,37,1014.1,,,,
192,柳林,2014-01-08 20:00,4.8,,3.6,360,39,1014.7,,,,
192,柳林,2014-01-08 21:00,4.4,,3,340,36,1015.2,,,,8
192,柳林,2014-01-08 22:00,3.6,,2.7,360,30,1015.2,,,,
192,柳林,2014-01-08 23:00,2.8,,2.4,360,31,1015.1,,,,
192,柳林,2014-01-09 00:00,1.6,,4.9,360,26,1015.3,,,,0
192,柳林,2014-01-09 01:00,.4,,3.1,360,30,1015.7,,,,
192,柳林,2014-01-09 02:00,-.5,,3.1,360,32,1016.3,,,,
192,柳林,2014-01-09 03:00,-1.3,,2.7,360,33,1016.9,,,,0
192,柳林,2014-01-09 04:00,-1.8,,2.8,360,33,1017.7,,,,0
192,柳林,2014-01-09 05:00,-2.5,,2,360,32,1018.2,,,,0
192,柳林,2014-01-09 06:00,-2.6,,3.8,360,29,1019.4,,,,0
192,柳林,2014-01-09 07:00,-3.4,,2,20,28,1020.8,,,,0
192,柳林,2014-01-09 08:00,-3.5,,3.7,340,25,1021.9,0,0,,0
192,柳林,2014-01-09 09:00,-2.5,,3.8,340,20,1022.8,.8,.42,,0
192,柳林,2014-01-09 10:00,-1.8,,3.8,340,15,1023.5,1,1.1,,0
192,柳林,2014-01-09 11:00,-1,,3.9,360,14,1023.4,1,1.64,,0
192,柳林,2014-01-09 12:00,-.4,,4.3,360,14,1022.6,1,2.02,,0
192,柳林,2014-01-09 13:00,-.1,,4.9,320,16,1021.7,1,2.15,,0
192,柳林,2014-01-09 14:00,.5,,3.9,320,15,1021.4,1,2.06,,0
192,柳林,2014-01-09 15:00,.3,,4,320,17,1021.7,1,1.73,,0
192,柳林,2014-01-09 16:00,.3,,4.1,360,19,1022.3,1,1.22,,0
192,柳林,2014-01-09 17:00,-.8,,3.6,360,18,1022.9,.9,.53,,0
192,柳林,2014-01-09 18:00,-1.8,,1.7,360,17,1023.9,0,.01,,0
192,柳林,2014-01-09 19:00,-2.4,,1.8,360,17,1024.6,,,,
192,柳林,2014-01-09 20:00,-2.9,,2.8,340,18,1025.3,,,,
192,柳林,2014-01-09 21:00,-4,,2.8,20,18,1025.9,,,,0
192,柳林,2014-01-09 22:00,-4.5,,2.3,360,16,1026.8,,,,
192,柳林,2014-01-09 23:00,-5.2,,1.5,340,18,1027.1,,,,
192,柳林,2014-01-10 00:00,-6,,1.2,70,20,1027.1,,,,0
192,柳林,2014-01-10 01:00,-7.1,,.7,70,30,1027.4,,,,
192,柳林,2014-01-10 02:00,-6.9,,.5,110,30,1028.1,,,,
192,柳林,2014-01-10 03:00,-7.4,,.5,70,39,1028.6,,,,0
192,柳林,2014-01-10 04:00,-8.6,,.3,0,53,1028.9,,,,0
192,柳林,2014-01-10 05:00,-9.3,,.8,50,58,1028.7,,,,0
192,柳林,2014-01-10 06:00,-10,,0,0,64,1029,,,,0
192,柳林,2014-01-10 07:00,-10.1,,.5,140,62,1029.1,,,,0
192,柳林,2014-01-10 08:00,-9.8,,.5,50,63,1028.8,0,.01,,0
192,柳林,2014-01-10 09:00,-7,,.8,90,58,1029.4,.8,.35,,0
192,柳林,2014-01-10 10:00,-4.1,,.6,160,42,1029.8,1,.96,,0
192,柳林,2014-01-10 11:00,-1.5,,1,70,37,1029.1,1,1.48,,0
192,柳林,2014-01-10 12:00,.9,,.9,70,32,1028.3,1,1.83,,0
192,柳林,2014-01-10 13:00,1.7,,1.2,110,31,1027.3,1,1.98,,0
192,柳林,2014-01-10 14:00,3.1,,1.2,360,31,1026.5,1,1.86,,0
192,柳林,2014-01-10 15:00,3.8,,1.3,250,28,1026,1,1.56,,0
192,柳林,2014-01-10 16:00,3.9,,.8,250,29,1026,1,1.02,,0
192,柳林,2014-01-10 17:00,2.2,,.8,200,40,1026.1,.9,.43,,3
192,柳林,2014-01-10 18:00,-.2,,.4,0,45,1026.2,0,.03,,4
192,柳林,2014-01-10 19:00,-2,,.1,0,55,1026.6,,,,
192,柳林,2014-01-10 20:00,-3.5,,.2,0,63,1027.1,,,,
192,柳林,2014-01-10 21:00,-3.8,,.1,0,65,1027,,,,3
192,柳林,2014-01-10 22:00,-4.4,,0,0,70,1027.4,,,,
192,柳林,2014-01-10 23:00,-4.8,,.3,0,74,1027.9,,,,
192,柳林,2014-01-11 00:00,-5.6,,.3,0,74,1027.5,,,,1
192,柳林,2014-01-11 01:00,-6.4,,0,0,80,1027.4,,,,
192,柳林,2014-01-11 02:00,-6.5,,.1,0,81,1028.1,,,,
192,柳林,2014-01-11 03:00,-7.1,,0,0,87,1028.8,,,,0
192,柳林,2014-01-11 04:00,-7.4,,.7,340,88,1028.6,,,,0
192,柳林,2014-01-11 05:00,-7.9,,.4,0,89,1028.5,,,,0
192,柳林,2014-01-11 06:00,-7.9,,.6,110,90,1029,,,,0
192,柳林,2014-01-11 07:00,-8.4,,.4,0,89,1029.4,,,,0
192,柳林,2014-01-11 08:00,-8,,.1,0,91,1029.7,0,.01,,0
192,柳林,2014-01-11 09:00,-4.5,,0,0,82,1030.1,.7,.36,,3
192,柳林,2014-01-11 10:00,-1.6,,.5,140,74,1030.3,1,.73,,3
192,柳林,2014-01-11 11:00,1.3,,.6,340,56,1030,1,1.39,,3
192,柳林,2014-01-11 12:00,3.5,,1.7,290,38,1028.6,1,1.81,,4
192,柳林,2014-01-11 13:00,4.6,,1.7,270,33,1027.1,1,2,,4
192,柳林,2014-01-11 14:00,5.6,,2.3,250,32,1026.1,1,1.88,,4
192,柳林,2014-01-11 15:00,5.3,,1.3,200,32,1025.7,.7,1.15,,6
192,柳林,2014-01-11 16:00,4.7,,1.8,180,34,1026,.3,.69,,7
192,柳林,2014-01-11 17:00,4.5,,1.2,270,34,1025.9,.7,.44,,5
192,柳林,2014-01-11 18:00,.9,,.3,0,53,1026.2,0,.03,,5
192,柳林,2014-01-11 19:00,-.7,,.6,340,62,1026.5,,,,
192,柳林,2014-01-11 20:00,-2,,.1,0,67,1026.6,,,,
192,柳林,2014-01-11 21:00,-2.9,,.3,0,72,1026.4,,,,3
192,柳林,2014-01-11 22:00,-3.8,,.5,70,74,1026.8,,,,
192,柳林,2014-01-11 23:00,-4.4,,0,0,78,1026,,,,
192,柳林,2014-01-12 00:00,-5.4,,0,0,81,1025.5,,,,0
192,柳林,2014-01-12 01:00,-6,,0,0,86,1025.2,,,,
192,柳林,2014-01-12 02:00,-6.4,,0,0,90,1025.5,,,,
192,柳林,2014-01-12 03:00,-7,,0,0,91,1025.5,,,,0
192,柳林,2014-01-12 04:00,-7.1,,0,0,91,1025.2,,,,0
192,柳林,2014-01-12 05:00,-7.6,,.1,0,91,1024.9,,,,0
192,柳林,2014-01-12 06:00,-7.5,,.7,70,91,1025.1,,,,2
192,柳林,2014-01-12 07:00,-7.2,,.1,0,91,1025.3,,,,3
192,柳林,2014-01-12 08:00,-6.9,,0,0,92,1024.8,0,0,,3
192,柳林,2014-01-12 09:00,-4.2,,0,0,89,1025.4,0,.29,,8
192,柳林,2014-01-12 10:00,-1.3,,.1,0,76,1025.5,.2,.56,,8
192,柳林,2014-01-12 11:00,1.6,,.2,0,61,1024.8,.3,.85,,8
192,柳林,2014-01-12 12:00,3.7,,.4,0,51,1023.7,1,1.22,,8
192,柳林,2014-01-12 13:00,5.5,,.7,320,37,1022.6,.9,1.43,,8
192,柳林,2014-01-12 14:00,6.2,,1.1,90,33,1022.1,1,1.44,,7
192,柳林,2014-01-12 15:00,6.3,,1.3,340,28,1022.1,1,1.19,,7
192,柳林,2014-01-12 16:00,6.7,,1,230,28,1022.3,1,.84,,3
192,柳林,2014-01-12 17:00,5.6,,1.9,340,32,1022.5,.4,.32,,0
192,柳林,2014-01-12 18:00,4.7,,1.8,340,35,1023.1,0,.03,,0
192,柳林,2014-01-12 19:00,2.4,,.8,230,48,1023,,,,
192,柳林,2014-01-12 20:00,.7,,.4,0,54,1023.1,,,,
192,柳林,2014-01-12 21:00,-.7,,.4,0,54,1023.1,,,,0
192,柳林,2014-01-12 22:00,1.5,,1.7,20,33,1023.8,,,,
192,柳林,2014-01-12 23:00,.6,,2,360,29,1023.9,,,,
192,柳林,2014-01-13 00:00,-.1,,.9,320,28,1024.5,,,,4
192,柳林,2014-01-13 01:00,-3.4,,.8,230,44,1025.1,,,,
192,柳林,2014-01-13 02:00,-2,,1.5,340,34,1025.6,,,,
192,柳林,2014-01-13 03:00,-5.9,,.4,0,52,1025.9,,,,0
192,柳林,2014-01-13 04:00,-6.8,,.2,0,62,1025.9,,,,0
192,柳林,2014-01-13 05:00,-4.5,,1.3,50,37,1025.5,,,,0
192,柳林,2014-01-13 06:00,-4.1,,1.9,20,29,1025.7,,,,0
192,柳林,2014-01-13 07:00,-4.2,,1.2,70,32,1026.1,,,,2
192,柳林,2014-01-13 08:00,-4.4,,1.1,20,30,1026.6,0,.01,,5
192,柳林,2014-01-13 09:00,-2.9,,.9,110,23,1027.3,.7,.31,,5
192,柳林,2014-01-13 10:00,-.5,,1.4,90,19,1027.6,1,.94,,5
192,柳林,2014-01-13 11:00,.4,,2.5,70,12,1027,1,1.59,,3
192,柳林,2014-01-13 12:00,2.1,,3,360,9,1026.2,1,2.03,,0
192,柳林,2014-01-13 13:00,3.3,,2.6,360,9,1025.1,1,2.17,,0
192,柳林,2014-01-13 14:00,3.3,,2.8,110,11,1024.6,1,2.07,,0
192,柳林,2014-01-13 15:00,3.4,,3.1,110,10,1024.9,1,1.73,,0
192,柳林,2014-01-13 16:00,3.6,,2.3,110,11,1025.1,1,1.21,,0
192,柳林,2014-01-13 17:00,2.5,,1.7,90,12,1025.2,1,.55,,0
192,柳林,2014-01-13 18:00,.2,,1.4,70,15,1025.4,0,.02,,0
192,柳林,2014-01-13 19:00,-2,,.1,0,23,1026,,,,
192,柳林,2014-01-13 20:00,-3.7,,.1,0,31,1026.5,,,,
192,柳林,2014-01-13 21:00,-4.1,,.1,0,35,1026.7,,,,4
192,柳林,2014-01-13 22:00,-5.1,,0,0,41,1027,,,,
192,柳林,2014-01-13 23:00,-5.8,,0,0,41,1027.3,,,,
192,柳林,2014-01-14 00:00,-6,,.4,0,39,1027.3,,,,4
192,柳林,2014-01-14 01:00,-6.9,,0,0,48,1027.4,,,,
192,柳林,2014-01-14 02:00,-7.1,,.3,0,48,1027.4,,,,
192,柳林,2014-01-14 03:00,-7.5,,.1,0,51,1027.7,,,,4
192,柳林,2014-01-14 04:00,-7.8,,0,0,54,1027.5,,,,4
192,柳林,2014-01-14 05:00,-8.7,,0,0,55,1027.8,,,,3
192,柳林,2014-01-14 06:00,-8.9,,.1,0,55,1028.2,,,,0
192,柳林,2014-01-14 07:00,-9.8,,0,,61,1028.7,,,,0
192,柳林,2014-01-14 08:00,-10.2,,0,,62,1028.8,0,0,,0
192,柳林,2014-01-14 09:00,-5.6,,.1,,41,1029,.8,.41,,0
192,柳林,2014-01-14 10:00,-1.7,,1.3,140,25,1029.2,1,1.07,,0
192,柳林,2014-01-14 11:00,.7,,2.3,90,22,1028.8,1,1.64,,0
192,柳林,2014-01-14 12:00,2.5,,1.8,90,17,1027.6,1,2,,0
192,柳林,2014-01-14 13:00,4.1,,2.1,50,13,1026.7,1,2.17,,0
192,柳林,2014-01-14 14:00,4.5,,2.9,70,13,1026.1,1,2.06,,0
192,柳林,2014-01-14 15:00,5.6,,1.6,90,12,1025.9,1,1.72,,0
192,柳林,2014-01-14 16:00,5.5,,2.3,50,12,1026,1,1.19,,0
192,柳林,2014-01-14 17:00,4.6,,2.2,360,13,1026.1,1,.54,,0
192,柳林,2014-01-14 18:00,2.7,,1.5,360,15,1026.6,0,.02,,0
192,柳林,2014-01-14 19:00,.3,,.9,20,21,1026.9,,,,
192,柳林,2014-01-14 20:00,-2.5,,0,0,35,1027.4,,,,
192,柳林,2014-01-14 21:00,-3.5,,.2,0,39,1027.8,,,,0
192,柳林,2014-01-14 22:00,-4.4,,.2,0,42,1028,,,,
192,柳林,2014-01-14 23:00,-5.8,,.4,0,50,1028,,,,
192,柳林,2014-01-15 00:00,-6.3,,.4,0,52,1027.9,,,,0
192,柳林,2014-01-15 01:00,-6.6,,.3,0,56,1028,,,,
192,柳林,2014-01-15 02:00,-7.3,,.5,140,61,1028.4,,,,
192,柳林,2014-01-15 03:00,-7.2,,.4,0,57,1028.6,,,,0
192,柳林,2014-01-15 04:00,-7.9,,.8,70,62,1028.5,,,,0
