瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
127,面林,2023-08-02 17:00,32.7,,2.1,290,60,992.4,.7,1.46,,8
127,面林,2023-08-02 18:00,31.6,,1.8,320,60,992.2,0,.58,,8
127,面林,2023-08-02 19:00,31.1,,1.4,290,64,992.1,.5,.45,,7
127,面林,2023-08-02 20:00,28.1,,1,90,79,992.5,0,.1,,8
127,面林,2023-08-02 21:00,26.7,,1.1,90,81,992.9,,,,3
127,面林,2023-08-02 22:00,26.1,,.9,70,87,993.1,,,,7
127,面林,2023-08-02 23:00,25.7,,.7,90,84,993.3,,,,8
127,面林,2023-08-03 00:00,24.8,,.5,90,88,993.6,,,,4
127,面林,2023-08-03 01:00,24.2,,.5,90,90,993.4,,,,2
127,面林,2023-08-03 02:00,23.5,,.4,0,90,993.1,,,,2
127,面林,2023-08-03 03:00,23.3,,.3,0,88,993.5,,,,2
127,面林,2023-08-03 04:00,22.9,,.3,0,92,993.5,,,,2
127,面林,2023-08-03 05:00,22.5,,.2,0,93,993.7,,,,3
127,面林,2023-08-03 06:00,22.7,,.5,110,94,993.6,0,0,,2
127,面林,2023-08-03 07:00,24.5,,0,0,90,993.9,.6,.31,,0
127,面林,2023-08-03 08:00,26.1,,.2,0,85,994.5,1,1.04,,1
127,面林,2023-08-03 09:00,27.8,,.6,200,73,994.3,1,1.75,,3
127,面林,2023-08-03 10:00,29.4,,1.5,270,64,994.2,1,2.43,,3
127,面林,2023-08-03 11:00,30.8,,1.4,250,62,993.6,1,2.94,,1
127,面林,2023-08-03 12:00,31.1,,1.5,230,61,993,1,3.31,,1
127,面林,2023-08-03 13:00,32.2,,1.6,270,58,992.4,.7,2.97,,5
127,面林,2023-08-03 14:00,33,,2.3,250,56,992.2,.8,3.25,,6
127,面林,2023-08-03 15:00,33.4,,2.6,250,56,991.7,.9,2.95,,5
127,面林,2023-08-03 16:00,32.8,,1.8,290,55,991.4,1,2.5,,5
127,面林,2023-08-03 17:00,32.9,,1.7,270,57,991.3,1,1.81,,6
127,面林,2023-08-03 18:00,32.7,,2.2,270,56,991.2,1,1.19,,4
127,面林,2023-08-03 19:00,31,,1.3,340,62,991.4,.8,.49,,3
127,面林,2023-08-03 20:00,28.5,,.7,90,74,991.6,0,.03,,1
127,面林,2023-08-03 21:00,27.3,,.4,0,79,992,,,,3
127,面林,2023-08-03 22:00,26.7,,.5,90,79,992.2,,,,2
127,面林,2023-08-03 23:00,26,,1,90,84,992.1,,,,3
127,面林,2023-08-04 00:00,25.5,,.3,0,86,992.3,,,,3
127,面林,2023-08-04 01:00,24.9,,.1,0,88,992.6,,,,6
127,面林,2023-08-04 02:00,25.2,,.5,70,91,992.7,,,,8
127,面林,2023-08-04 03:00,24.9,,.6,90,91,992.3,,,,5
127,面林,2023-08-04 04:00,24.3,,.6,140,93,992.3,,,,5
127,面林,2023-08-04 05:00,24.7,,.1,0,93,992.4,,,,6
127,面林,2023-08-04 06:00,24.7,,0,0,93,992.4,0,.01,,7
127,面林,2023-08-04 07:00,25.2,,.2,0,92,992.7,0,.19,,7
127,面林,2023-08-04 08:00,26.4,,.2,0,88,992.6,.4,.56,,5
127,面林,2023-08-04 09:00,27.6,,.5,360,84,992.5,.2,.95,,8
127,面林,2023-08-04 10:00,29,,.9,20,74,992.4,.9,1.85,,7
127,面林,2023-08-04 11:00,31,,.8,360,68,992.2,1,2.28,,8
127,面林,2023-08-04 12:00,31.4,,1,50,62,991.4,.7,2.92,,5
127,面林,2023-08-04 13:00,32,,.6,320,62,990.9,.6,2.64,,8
127,面林,2023-08-04 14:00,33.7,,1.4,250,58,990.4,.8,2.79,,7
127,面林,2023-08-04 15:00,33.9,,2,290,54,989.7,.9,2.87,,6
127,面林,2023-08-04 16:00,32.9,,1.8,290,57,989.6,.7,2.39,,5
127,面林,2023-08-04 17:00,33.7,,.9,200,59,989.5,.5,1.33,,6
127,面林,2023-08-04 18:00,33.4,,.9,230,55,989.1,1,1.22,,4
127,面林,2023-08-04 19:00,31.3,,.9,20,65,989.1,.9,.52,,1
127,面林,2023-08-04 20:00,28.8,,.8,90,75,989.4,0,.04,,0
127,面林,2023-08-04 21:00,27.8,,.4,0,80,990,,,,2
127,面林,2023-08-04 22:00,27.2,,.5,90,83,989.9,,,,2
127,面林,2023-08-04 23:00,26.8,,1.2,90,86,989.6,,,,2
127,面林,2023-08-05 00:00,26,,.5,70,89,989.2,,,,4
127,面林,2023-08-05 01:00,25.8,,.5,90,88,988.8,,,,4
127,面林,2023-08-05 02:00,25.3,,.3,0,91,988.8,,,,2
127,面林,2023-08-05 03:00,25.2,,.2,0,92,988.6,,,,5
127,面林,2023-08-05 04:00,25.6,,.5,90,91,988.6,,,,4
127,面林,2023-08-05 05:00,25.6,,.1,0,92,988.7,,,,6
127,面林,2023-08-05 06:00,25.2,,0,0,94,989.2,0,0,,5
127,面林,2023-08-05 07:00,26.3,,.1,0,91,989.3,.1,.21,,6
127,面林,2023-08-05 08:00,27.4,,.1,0,83,989.3,.8,.88,,2
127,面林,2023-08-05 09:00,29.2,,.7,50,78,989.1,1,1.61,,5
127,面林,2023-08-05 10:00,30.8,,1.1,110,67,988.7,1,2.22,,6
127,面林,2023-08-05 11:00,32,,2.3,20,65,988.3,.8,2.58,,6
127,面林,2023-08-05 12:00,32.3,,2.1,20,65,987.5,.7,2.82,,5
127,面林,2023-08-05 13:00,32.4,,1.7,20,65,987,.4,2.14,,6
127,面林,2023-08-05 14:00,31.4,,1.3,360,68,986.5,.2,1.32,,6
127,面林,2023-08-05 15:00,33.7,,1.2,340,58,985.9,.7,2.37,,2
127,面林,2023-08-05 16:00,34.1,,1.5,360,58,985.5,.8,2.25,,2
127,面林,2023-08-05 17:00,34.2,,1.5,290,51,985.2,.9,1.98,,1
127,面林,2023-08-05 18:00,33.7,,.9,320,56,984.9,1,1.25,,1
127,面林,2023-08-05 19:00,31.1,,1.8,20,69,984.9,.7,.49,,0
127,面林,2023-08-05 20:00,29.4,,1.4,90,76,985,0,.05,,2
127,面林,2023-08-05 21:00,28,,.5,90,81,986,,,,2
127,面林,2023-08-05 22:00,27.4,,.3,0,86,986.3,,,,2
127,面林,2023-08-05 23:00,26.7,,.4,0,87,986.4,,,,3
127,面林,2023-08-06 00:00,26.8,,1.3,110,85,986.3,,,,2
127,面林,2023-08-06 01:00,26.1,,.7,90,87,985.8,,,,5
127,面林,2023-08-06 02:00,25.7,,.5,110,90,985.8,,,,5
127,面林,2023-08-06 03:00,25.2,,.2,0,90,985.6,,,,3
127,面林,2023-08-06 04:00,24.9,,.4,0,93,985.7,,,,3
127,面林,2023-08-06 05:00,24.7,,.2,0,92,985.6,,,,5
127,面林,2023-08-06 06:00,24.8,,.1,0,92,985.6,0,0,,6
127,面林,2023-08-06 07:00,26.1,,.3,0,91,985.6,.3,.31,,2
127,面林,2023-08-06 08:00,27.3,,.3,0,85,985.9,1,.94,,3
127,面林,2023-08-06 09:00,29.2,,.9,340,80,985.6,1,1.64,,2
127,面林,2023-08-06 10:00,31.1,,.8,290,74,985.3,1,2.28,,2
127,面林,2023-08-06 11:00,31.7,,1.2,70,68,985.1,.8,2.38,,3
127,面林,2023-08-06 12:00,33.3,,1.2,320,63,984.6,.7,2.77,,6
127,面林,2023-08-06 13:00,33.1,,1.9,270,62,984.1,.5,2.28,,6
127,面林,2023-08-06 14:00,33.6,,1.3,360,62,983.5,.3,1.87,,7
127,面林,2023-08-06 15:00,33.6,,1.4,140,60,982.9,.3,1.58,,8
127,面林,2023-08-06 16:00,29.2,2.9,2.7,90,86,983,.1,.7,,8
127,面林,2023-08-06 17:00,29.8,,1.9,90,80,982.9,.2,.7,,7
127,面林,2023-08-06 18:00,29,,1.5,70,81,983.1,0,.35,,7
127,面林,2023-08-06 19:00,29.2,,1,90,80,984,0,.21,,10
127,面林,2023-08-06 20:00,29.8,,3.6,90,71,984.2,0,.04,,8
127,面林,2023-08-06 21:00,29.2,,2.2,110,73,985.1,,,,5
127,面林,2023-08-06 22:00,29.1,,1.3,110,75,986,,,,9
127,面林,2023-08-06 23:00,28.6,,1.7,110,74,986.1,,,,9
127,面林,2023-08-07 00:00,28.1,,1.4,90,76,986.1,,,,9
127,面林,2023-08-07 01:00,27.7,,1.1,90,78,985.4,,,,7
127,面林,2023-08-07 02:00,26.6,,.6,20,84,985.5,,,,7
127,面林,2023-08-07 03:00,26.3,,1.5,70,86,985.7,,,,8
127,面林,2023-08-07 04:00,26.3,,.3,0,85,985.8,,,,8
127,面林,2023-08-07 05:00,26.2,,1.1,90,86,986.2,,,,6
127,面林,2023-08-07 06:00,26.1,,2.1,70,88,986.5,0,0,,5
127,面林,2023-08-07 07:00,26.4,,1.6,70,87,986.9,.1,.12,,4
127,面林,2023-08-07 08:00,28.7,,2,70,77,987.2,1,1.02,,3
127,面林,2023-08-07 09:00,29.9,,1.1,50,73,987,1,1.75,,4
127,面林,2023-08-07 10:00,31.2,,2.3,110,70,986.8,1,2.41,,5
127,面林,2023-08-07 11:00,32.4,,1.8,110,62,986.4,1,2.92,,4
127,面林,2023-08-07 12:00,33.7,,1.8,90,61,985.9,1,3.38,,6
127,面林,2023-08-07 13:00,34.1,,2.1,110,57,985.3,1,3.5,,6
127,面林,2023-08-07 14:00,35.2,,1.4,140,56,984.9,1,3.44,,6
127,面林,2023-08-07 15:00,34,,2.3,70,54,984.4,.7,2.69,,7
127,面林,2023-08-07 16:00,31.4,,2.9,110,64,984.7,0,.63,,7
127,面林,2023-08-07 17:00,30.1,,2.3,160,67,985.7,0,.35,,8
127,面林,2023-08-07 18:00,29.7,,1,90,71,985.5,0,.4,,8
127,面林,2023-08-07 19:00,29.2,,1.4,90,72,985.3,0,.16,,10
127,面林,2023-08-07 20:00,28.6,,1.5,90,77,985.8,0,.01,,4
127,面林,2023-08-07 21:00,28.1,,.6,110,77,987.2,,,,7
127,面林,2023-08-07 22:00,28,,1.2,90,70,987.2,,,,6
127,面林,2023-08-07 23:00,27.3,,1.1,110,74,987.6,,,,6
127,面林,2023-08-08 00:00,26.8,,2,110,75,987.7,,,,6
127,面林,2023-08-08 01:00,26.6,,1.6,90,73,988,,,,3
127,面林,2023-08-08 02:00,26.1,,1.3,90,76,988.5,,,,7
127,面林,2023-08-08 03:00,25.2,,1.8,70,79,988.4,,,,3
127,面林,2023-08-08 04:00,24.9,,1.3,50,80,988.4,,,,3
127,面林,2023-08-08 05:00,25,,1,70,79,988.6,,,,2
127,面林,2023-08-08 06:00,24.9,,1.4,90,81,988.8,0,0,,3
127,面林,2023-08-08 07:00,25.8,,1.4,50,79,989.3,.7,.33,,2
127,面林,2023-08-08 08:00,27.7,,2.1,90,71,989.6,1,1.09,,4
127,面林,2023-08-08 09:00,29.2,,1.9,110,68,989.7,1,1.85,,3
127,面林,2023-08-08 10:00,30.3,,2.3,110,64,989.6,1,2.49,,4
127,面林,2023-08-08 11:00,31.3,,3.1,90,63,989.2,1,2.92,,4
127,面林,2023-08-08 12:00,32.5,,2.3,70,64,988.8,1,3.29,,5
127,面林,2023-08-08 13:00,32.9,,2.3,110,58,988.5,.7,2.58,,6
127,面林,2023-08-08 14:00,32.6,,1.4,70,61,988,.5,1.96,,6
127,面林,2023-08-08 15:00,33.3,,1.9,90,58,987.7,.6,2.06,,6
127,面林,2023-08-08 16:00,34.5,,2.3,70,53,987.7,.4,1.62,,7
127,面林,2023-08-08 17:00,32,,2.6,90,65,987.8,.2,1.23,,8
127,面林,2023-08-08 18:00,31.7,,3.7,90,60,988,.3,.71,,6
127,面林,2023-08-08 19:00,30.7,,2.1,110,66,988.9,.1,.32,,7
127,面林,2023-08-08 20:00,29.7,,1.1,110,67,989.5,0,.03,,6
127,面林,2023-08-08 21:00,29.1,,2.2,90,69,990,,,,8
127,面林,2023-08-08 22:00,28.2,,1.5,110,71,990.1,,,,7
127,面林,2023-08-08 23:00,27.7,,2.1,90,71,990.5,,,,7
127,面林,2023-08-09 00:00,26.6,,2,90,75,990.4,,,,3
127,面林,2023-08-09 01:00,26.3,,2.5,90,73,990.5,,,,4
127,面林,2023-08-09 02:00,25.8,,2.1,90,70,990.7,,,,6
127,面林,2023-08-09 03:00,25.7,,1.7,70,72,990.6,,,,9
127,面林,2023-08-09 04:00,25.6,,1.7,90,71,990.6,,,,7
127,面林,2023-08-09 05:00,25.7,,2.8,90,70,990.5,,,,7
127,面林,2023-08-09 06:00,25.3,,2,90,72,990.8,0,0,,2
127,面林,2023-08-09 07:00,25.7,,2.6,90,69,991.1,.1,.17,,6
127,面林,2023-08-09 08:00,27,,1.8,110,68,991.2,.4,.66,,10
127,面林,2023-08-09 09:00,26.8,,1.8,90,69,991,.2,.81,,8
127,面林,2023-08-09 10:00,28.2,,3,90,67,991,.3,1.41,,8
127,面林,2023-08-09 11:00,28.7,,3,90,67,990.9,.2,1.6,,9
127,面林,2023-08-09 12:00,29.2,,2.6,90,68,990.4,0,1.5,,10
127,面林,2023-08-09 13:00,29.1,,2.8,90,69,990,0,1.23,,10
127,面林,2023-08-09 14:00,29.1,,1.6,90,69,989.8,0,.89,,10
127,面林,2023-08-09 15:00,27.9,0,2.4,50,73,989.9,0,.62,,10
127,面林,2023-08-09 16:00,26.5,0,2.5,90,78,989.5,0,.3,,10
127,面林,2023-08-09 17:00,25.2,.7,.9,230,83,989.6,0,.15,,10
127,面林,2023-08-09 18:00,24.7,.7,.5,110,88,989.9,0,.1,,10
127,面林,2023-08-09 19:00,24.2,.6,1.1,90,86,989.9,0,.04,,10
127,面林,2023-08-09 20:00,23.7,2.1,2,110,82,990.3,0,0,,10
127,面林,2023-08-09 21:00,23.6,3.1,1,90,84,990.5,,,,10
127,面林,2023-08-09 22:00,23.2,6.6,.8,70,87,990.1,,,,10
127,面林,2023-08-09 23:00,23.6,2.5,2.8,90,79,990.1,,,,10
127,面林,2023-08-10 00:00,22.7,8.4,.8,230,85,989,,,,10
127,面林,2023-08-10 01:00,22.6,1.8,.1,0,88,988.1,,,,10
127,面林,2023-08-10 02:00,22.4,.9,.7,340,96,987.5,,,,10
127,面林,2023-08-10 03:00,22.3,2.3,1.4,250,87,987.1,,,,10
127,面林,2023-08-10 04:00,22.1,4.5,1.2,250,88,986.3,,,,10
127,面林,2023-08-10 05:00,22.1,1.6,.8,200,95,985.9,,,,10
127,面林,2023-08-10 06:00,22.1,4.7,.7,290,88,985.4,0,0,,10
127,面林,2023-08-10 07:00,21.7,8.7,.6,340,88,985.2,0,0,,10
127,面林,2023-08-10 08:00,22.2,4,.4,0,94,984.9,0,.12,,10
127,面林,2023-08-10 09:00,21.8,3.8,.5,250,89,984.1,0,.16,,10
127,面林,2023-08-10 10:00,21.8,6,.8,320,87,983.4,0,.18,,10
127,面林,2023-08-10 11:00,21.7,8,.9,20,88,982,0,.28,,10
127,面林,2023-08-10 12:00,21.8,4.4,.9,320,86,980.2,0,.38,,10
127,面林,2023-08-10 13:00,21.7,5.6,.4,0,85,978.2,0,.36,,10
127,面林,2023-08-10 14:00,21.2,8.4,.9,290,85,976.3,0,.15,,10
127,面林,2023-08-10 15:00,21,13.1,.9,230,87,975.5,0,.13,,10
127,面林,2023-08-10 16:00,21,7,1.1,230,88,974.8,0,.18,,10
127,面林,2023-08-10 17:00,21.1,2.7,1,230,95,975.3,0,.2,,10
127,面林,2023-08-10 18:00,21.2,.8,1.6,230,92,976.2,0,.15,,10
127,面林,2023-08-10 19:00,20.8,.7,2.2,230,87,977.5,0,.06,,8
127,面林,2023-08-10 20:00,20.8,1.7,1.6,230,96,978.5,0,0,,5
127,面林,2023-08-10 21:00,21.2,,1.5,230,94,979.9,,,,5
127,面林,2023-08-10 22:00,21.2,.2,1.9,200,91,980.8,,,,5
127,面林,2023-08-10 23:00,21.7,,1.6,200,89,981.5,,,,2
127,面林,2023-08-11 00:00,21.8,.4,2.1,200,90,982.1,,,,4
127,面林,2023-08-11 01:00,22.3,.1,2.1,180,84,982.7,,,,1
127,面林,2023-08-11 02:00,22.5,.2,2.9,180,85,982.9,,,,0
127,面林,2023-08-11 03:00,22.8,.4,4,180,87,983.4,,,,0
127,面林,2023-08-11 04:00,23.2,,2.6,200,83,983.9,,,,5
127,面林,2023-08-11 05:00,23.2,,1.8,230,82,984.8,,,,0
127,面林,2023-08-11 06:00,23.7,,2.5,200,79,985.4,0,0,,1
127,面林,2023-08-11 07:00,24.1,,1.2,270,79,986.1,0,.09,,6
127,面林,2023-08-11 08:00,24.2,,1.4,250,80,986.7,0,.24,,5
127,面林,2023-08-11 09:00,24.7,,1.2,270,80,987.1,0,.23,,10
127,面林,2023-08-11 10:00,26.3,,1.9,180,74,987.3,0,.79,,10
127,面林,2023-08-11 11:00,26.8,,2.4,200,72,987.4,.1,1.45,,10
127,面林,2023-08-11 12:00,28.7,,2.7,200,68,987,.8,2.77,,7
127,面林,2023-08-11 13:00,29.2,,2.3,160,68,986.7,.8,2.95,,7
127,面林,2023-08-11 14:00,30.2,,2.5,200,62,986.3,.8,2.75,,7
127,面林,2023-08-11 15:00,30.9,,2,230,60,985.8,.9,2.88,,7
127,面林,2023-08-11 16:00,30.2,0,3,250,64,986.3,.4,1.61,,9
127,面林,2023-08-11 17:00,28.3,0,3.3,270,64,986.8,.4,1.19,,7
127,面林,2023-08-11 18:00,24.2,2.7,1.6,110,86,987.4,0,.15,,9
127,面林,2023-08-11 19:00,23.7,,.9,90,89,987.7,0,.12,,7
127,面林,2023-08-11 20:00,23.3,,.5,160,89,988.5,0,.01,,8
127,面林,2023-08-11 21:00,23.9,,.8,110,86,989.3,,,,9
127,面林,2023-08-11 22:00,23.8,,1.4,110,89,989.7,,,,10
127,面林,2023-08-11 23:00,23.5,0,1,90,91,989.7,,,,9
127,面林,2023-08-12 00:00,23.5,.2,1,110,92,989.8,,,,9
127,面林,2023-08-12 01:00,23.3,.1,.4,0,95,989.8,,,,8
127,面林,2023-08-12 02:00,23.2,0,.7,110,93,989.7,,,,9
127,面林,2023-08-12 03:00,23.2,.1,.3,0,94,989.7,,,,9
127,面林,2023-08-12 04:00,23.1,,.4,0,94,989.6,,,,9
127,面林,2023-08-12 05:00,22.9,,.5,250,96,989.8,,,,9
127,面林,2023-08-12 06:00,22.8,,0,0,96,990.1,0,0,,7
127,面林,2023-08-12 07:00,23.1,2.3,1.3,90,94,990.5,0,.05,,9
127,面林,2023-08-12 08:00,23.8,,.4,0,94,990.7,0,.26,,9
127,面林,2023-08-12 09:00,24.6,0,1,200,87,991,0,.44,,9
127,面林,2023-08-12 10:00,24.7,,1.6,200,76,991.2,0,1.02,,8
127,面林,2023-08-12 11:00,25,,.1,0,70,991.2,0,.7,,8
127,面林,2023-08-12 12:00,25.1,,.9,360,76,991.4,0,.66,,9
127,面林,2023-08-12 13:00,24.7,,1.3,230,73,991.4,0,.68,,9
127,面林,2023-08-12 14:00,24.3,,1.8,70,77,990.9,0,.55,,10
127,面林,2023-08-12 15:00,25.1,,1.5,90,74,990.7,0,.69,,10
127,面林,2023-08-12 16:00,25.1,,2.3,90,74,990.5,0,.75,,10
127,面林,2023-08-12 17:00,25.7,,2.5,70,74,990.5,.1,.85,,10
127,面林,2023-08-12 18:00,25.3,,2.4,70,75,990.4,.3,.73,,8
127,面林,2023-08-12 19:00,24.8,,1.7,70,77,990.5,.2,.29,,5
127,面林,2023-08-12 20:00,24.5,,1.2,160,81,990.9,0,.02,,6
127,面林,2023-08-12 21:00,23,,.5,230,89,991.4,,,,6
127,面林,2023-08-12 22:00,22.6,,.1,0,91,991.6,,,,6
127,面林,2023-08-12 23:00,22.3,,.6,160,91,991.8,,,,6
127,面林,2023-08-13 00:00,22.4,,.5,110,94,991.6,,,,4
127,面林,2023-08-13 01:00,22.6,,0,0,92,991.4,,,,7
127,面林,2023-08-13 02:00,22,,.1,0,94,991.1,,,,7
127,面林,2023-08-13 03:00,21.6,,.5,230,96,990.9,,,,4
127,面林,2023-08-13 04:00,21.6,,.3,0,95,991.1,,,,8
127,面林,2023-08-13 05:00,21.6,,0,0,95,991.2,,,,6
127,面林,2023-08-13 06:00,22,,.5,110,96,991.6,0,.01,,9
127,面林,2023-08-13 07:00,23,,.5,290,92,991.8,0,.33,,10
127,面林,2023-08-13 08:00,23.5,,.2,0,90,991.9,0,.36,,10
127,面林,2023-08-13 09:00,24.5,,.4,0,84,992.1,0,.72,,10
127,面林,2023-08-13 10:00,26.3,,.7,270,79,992.1,0,1.25,,10
127,面林,2023-08-13 11:00,28.1,,.9,20,76,992.1,.3,1.98,,8
127,面林,2023-08-13 12:00,29.1,,.7,340,68,991.6,.3,2.61,,7
127,面林,2023-08-13 13:00,29.6,,1.1,290,68,991.4,0,1.89,,9
127,面林,2023-08-13 14:00,30,,.7,70,69,991.1,.2,2.41,,8
127,面林,2023-08-13 15:00,30.2,,1,50,65,990.5,.4,1.7,,7
127,面林,2023-08-13 16:00,29.8,,1.5,360,70,990.3,.5,1.27,,7
127,面林,2023-08-13 17:00,30.1,,1,20,70,990.3,.2,1.06,,9
127,面林,2023-08-13 18:00,29.8,,.8,90,73,990.2,.4,.78,,9
127,面林,2023-08-13 19:00,27.9,,1.2,70,75,990.5,.4,.4,,8
127,面林,2023-08-13 20:00,26.2,,.7,90,80,990.6,0,.02,,5
127,面林,2023-08-13 21:00,25.7,,.8,110,85,991.4,,,,7
127,面林,2023-08-13 22:00,24.9,,0,0,86,991.7,,,,7
127,面林,2023-08-13 23:00,24.6,,.2,0,89,992,,,,6
127,面林,2023-08-14 00:00,24.5,,.9,70,89,992.2,,,,7
127,面林,2023-08-14 01:00,23.7,,.1,0,91,992.3,,,,7
127,面林,2023-08-14 02:00,23.7,,.6,110,92,992.3,,,,6
127,面林,2023-08-14 03:00,23.5,,.2,0,94,992.3,,,,6
127,面林,2023-08-14 04:00,23,,0,0,93,992.3,,,,5
127,面林,2023-08-14 05:00,22.6,,0,0,94,992.5,,,,5
127,面林,2023-08-14 06:00,22.4,,0,0,94,992.9,0,0,,1
127,面林,2023-08-14 07:00,23.5,,0,0,95,993,.4,.21,,0
127,面林,2023-08-14 08:00,25.4,,.5,50,88,993.1,1,.88,,3
127,面林,2023-08-14 09:00,27.1,,.6,360,80,993.3,1,1.59,,0
127,面林,2023-08-14 10:00,29.1,,1,20,74,993.7,1,2.28,,0
127,面林,2023-08-14 11:00,30.5,,1.8,90,63,993.3,1,2.86,,4
127,面林,2023-08-14 12:00,31.2,,2.4,90,60,992.6,1,3.25,,2
127,面林,2023-08-14 13:00,32.2,,2.1,110,55,992,1,3.41,,4
127,面林,2023-08-14 14:00,32.6,,1.4,90,55,991.4,1,3.31,,4
127,面林,2023-08-14 15:00,33.2,,1,140,53,991,1,2.97,,4
127,面林,2023-08-14 16:00,32.4,,.6,160,54,990.9,.6,1.45,,3
127,面林,2023-08-14 17:00,31.8,,.6,90,65,990.7,.4,.77,,3
127,面林,2023-08-14 18:00,31.5,,1.5,360,64,990.6,1,1.11,,3
127,面林,2023-08-14 19:00,29.6,,.5,90,74,990.8,.7,.36,,2
127,面林,2023-08-14 20:00,27.3,,.6,90,81,991.3,0,.02,,4
127,面林,2023-08-14 21:00,27.2,,1.1,110,81,991.9,,,,5
127,面林,2023-08-14 22:00,28.2,,.8,200,76,992.1,,,,8
127,面林,2023-08-14 23:00,27.1,,.7,110,81,992.3,,,,9
127,面林,2023-08-15 00:00,26.6,,1.1,90,81,992.1,,,,7
127,面林,2023-08-15 01:00,26.1,,2,90,81,992,,,,7
127,面林,2023-08-15 02:00,26.1,,2.6,90,77,992.1,,,,7
127,面林,2023-08-15 03:00,25.7,,1.9,110,73,992.1,,,,6
127,面林,2023-08-15 04:00,25.6,,2.5,110,73,991.9,,,,7
127,面林,2023-08-15 05:00,25,,1.1,90,75,992.1,,,,6
127,面林,2023-08-15 06:00,23.6,,1.7,20,80,992.6,0,0,,7
127,面林,2023-08-15 07:00,25.1,,.7,20,74,992.8,.6,.31,,3
127,面林,2023-08-15 08:00,26.7,,1.6,90,69,993.1,1,.98,,3
127,面林,2023-08-15 09:00,27.7,,2.4,90,64,992.8,1,1.71,,0
127,面林,2023-08-15 10:00,28.6,,1.3,110,63,992.5,1,2.42,,4
