瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
127,面林,2024-08-05 18:00,31,,1.2,90,75,992.4,.4,.75,,10
127,面林,2024-08-05 19:00,24.3,5.6,2.2,160,89,994.9,0,.01,,10
127,面林,2024-08-05 20:00,23.7,15.8,1.7,20,93,996,0,0,,10
127,面林,2024-08-05 21:00,24.2,.9,1,110,90,996.5,,,,10
127,面林,2024-08-05 22:00,24.2,.5,1,110,94,995.3,,,,10
127,面林,2024-08-05 23:00,24.2,,1.7,250,93,995.5,,,,10
127,面林,2024-08-06 00:00,23.7,,.4,0,94,995.4,,,,6
127,面林,2024-08-06 01:00,23.7,,1.9,90,94,994.3,,,,7
127,面林,2024-08-06 02:00,23.3,,1.1,70,95,993.8,,,,4
127,面林,2024-08-06 03:00,23.2,,.5,140,94,993.7,,,,6
127,面林,2024-08-06 04:00,23.5,,1.6,230,95,994.5,,,,6
127,面林,2024-08-06 05:00,23.6,,.5,180,94,995,,,,8
127,面林,2024-08-06 06:00,23.7,,.3,0,95,995.2,0,0,,8
127,面林,2024-08-06 07:00,24.1,,.5,20,94,995.6,0,.15,,9
127,面林,2024-08-06 08:00,25,,.2,0,91,995.8,0,.53,,7
127,面林,2024-08-06 09:00,26.5,,.9,20,87,996.1,.4,1.14,,5
127,面林,2024-08-06 10:00,28.2,,.7,320,77,996.1,1,2.46,,4
127,面林,2024-08-06 11:00,29.7,,.8,140,73,995.7,.9,2.83,,5
127,面林,2024-08-06 12:00,30.6,,1,50,66,995.1,.6,3.07,,8
127,面林,2024-08-06 13:00,31.5,,1.8,340,65,994.6,.3,2.33,,7
127,面林,2024-08-06 14:00,32.2,,2,290,65,994.2,.9,2.84,,6
127,面林,2024-08-06 15:00,32.4,,2.5,360,66,993.9,.8,3.18,,6
127,面林,2024-08-06 16:00,32.6,,2.3,360,65,993.8,.9,2.34,,3
127,面林,2024-08-06 17:00,32.2,,2.1,360,65,993.4,1,1.93,,1
127,面林,2024-08-06 18:00,31.9,,1.8,360,64,993.2,1,1.2,,5
127,面林,2024-08-06 19:00,30.3,,1.1,50,69,992.9,1,.5,,3
127,面林,2024-08-06 20:00,27.6,,.5,110,81,993.1,.1,.04,,5
127,面林,2024-08-06 21:00,27.1,,1.2,110,84,993.6,,,,3
127,面林,2024-08-06 22:00,26.3,,.6,110,88,993.7,,,,2
127,面林,2024-08-06 23:00,26.2,,.8,140,89,993.7,,,,6
127,面林,2024-08-07 00:00,26.2,,.6,90,90,993.8,,,,5
127,面林,2024-08-07 01:00,25.7,,1.1,90,92,994,,,,6
127,面林,2024-08-07 02:00,25.1,,.8,110,93,994.2,,,,5
127,面林,2024-08-07 03:00,24.7,,.8,110,92,994.1,,,,3
127,面林,2024-08-07 04:00,25.1,,1.3,90,92,993.8,,,,5
127,面林,2024-08-07 05:00,24.8,,1.2,70,91,994.2,,,,3
127,面林,2024-08-07 06:00,24.5,,.3,0,93,994.3,0,0,,2
127,面林,2024-08-07 07:00,25.6,,1.1,90,90,994.4,.4,.28,,3
127,面林,2024-08-07 08:00,26.7,,.9,50,83,994.6,1,.91,,2
127,面林,2024-08-07 09:00,28.1,,.7,70,80,994.4,1,1.69,,3
127,面林,2024-08-07 10:00,29.5,,.7,200,73,994.4,1,2.35,,8
127,面林,2024-08-07 11:00,30.7,,1.2,50,69,993.8,.9,2.4,,5
127,面林,2024-08-07 12:00,31.3,,1.6,360,67,993.5,.4,2.14,,7
127,面林,2024-08-07 13:00,31.1,,1.5,20,72,992.7,.1,1.92,,8
127,面林,2024-08-07 14:00,31.7,,1.7,20,65,992.1,0,1.16,,7
127,面林,2024-08-07 15:00,31.8,,1.3,140,66,991.6,0,1.09,,5
127,面林,2024-08-07 16:00,30.3,,1.2,110,75,991.2,.1,.69,,8
127,面林,2024-08-07 17:00,26.1,2.2,2,160,82,991.3,.1,.39,,10
127,面林,2024-08-07 18:00,28.7,.3,.8,290,78,991.3,1,1.37,,8
127,面林,2024-08-07 19:00,27.6,,.9,70,86,991.2,.8,.41,,3
127,面林,2024-08-07 20:00,25.4,,.9,110,90,991.4,0,.04,,3
127,面林,2024-08-07 21:00,25.1,,.6,140,91,991.9,,,,3
127,面林,2024-08-07 22:00,24.7,,.5,110,92,992,,,,3
127,面林,2024-08-07 23:00,24.7,,.3,0,93,992.1,,,,3
127,面林,2024-08-08 00:00,24.3,,.1,0,94,992.1,,,,1
127,面林,2024-08-08 01:00,23.8,,.2,0,94,992,,,,1
127,面林,2024-08-08 02:00,23.8,,.1,0,95,991.9,,,,1
127,面林,2024-08-08 03:00,24,,0,0,94,991.6,,,,7
127,面林,2024-08-08 04:00,23.6,,0,0,96,992.1,,,,7
127,面林,2024-08-08 05:00,23.2,,0,0,95,992,,,,7
127,面林,2024-08-08 06:00,23.7,,.2,0,96,992.3,0,0,,8
127,面林,2024-08-08 07:00,24.5,,.3,0,94,992.3,0,.2,,8
127,面林,2024-08-08 08:00,25.2,,.6,110,92,992.4,0,.43,,6
127,面林,2024-08-08 09:00,26.2,,.1,0,87,992.3,0,.83,,8
127,面林,2024-08-08 10:00,27.7,,.6,20,81,991.9,.4,1.39,,9
127,面林,2024-08-08 11:00,29.3,,.8,270,74,991.6,.5,2.3,,8
127,面林,2024-08-08 12:00,29,,.7,20,74,991.7,0,1.33,,10
127,面林,2024-08-08 13:00,29.1,,2.1,250,75,991.8,0,.71,,10
127,面林,2024-08-08 14:00,29.7,,.9,340,73,991.2,0,1.28,,10
127,面林,2024-08-08 15:00,29.2,,1.5,360,76,990.5,0,.91,,10
127,面林,2024-08-08 16:00,29.5,,1.6,270,73,990.6,0,.68,,9
127,面林,2024-08-08 17:00,29.1,,1.7,320,77,990.4,0,.75,,9
127,面林,2024-08-08 18:00,28.7,,1,160,77,990.6,0,.62,,9
127,面林,2024-08-08 19:00,28.2,,.5,230,79,990.6,0,.21,,7
127,面林,2024-08-08 20:00,26.7,,.9,110,86,990.9,0,.03,,8
127,面林,2024-08-08 21:00,25.7,,.7,90,90,991.8,,,,6
127,面林,2024-08-08 22:00,25.7,,.2,0,91,991.7,,,,7
127,面林,2024-08-08 23:00,25.3,,.3,0,92,991.6,,,,8
127,面林,2024-08-09 00:00,24.8,,.8,90,93,991.6,,,,6
127,面林,2024-08-09 01:00,24.6,,0,0,93,991.1,,,,3
127,面林,2024-08-09 02:00,24.3,,.2,0,94,991.4,,,,0
127,面林,2024-08-09 03:00,25,,.2,0,94,991.6,,,,0
127,面林,2024-08-09 04:00,25.2,,1.1,250,94,991.5,,,,0
127,面林,2024-08-09 05:00,25.1,,.4,0,94,991.6,,,,0
127,面林,2024-08-09 06:00,25.1,,0,0,94,991.8,0,0,,0
127,面林,2024-08-09 07:00,25.2,,1.2,250,93,991.9,0,.09,,0
127,面林,2024-08-09 08:00,25.6,,.2,0,91,992,0,.31,,9
127,面林,2024-08-09 09:00,26.7,,.8,320,85,992,0,.69,,6
127,面林,2024-08-09 10:00,28.1,,.5,140,77,991.9,.4,1.32,,3
127,面林,2024-08-09 11:00,30.2,,1.1,360,67,991.8,.6,2.05,,3
127,面林,2024-08-09 12:00,30.8,,1,50,61,991.2,.9,3.13,,0
127,面林,2024-08-09 13:00,31.8,,.8,250,58,990.9,1,3.55,,0
127,面林,2024-08-09 14:00,32.6,,1.2,270,55,990.4,.8,2.84,,0
127,面林,2024-08-09 15:00,33,,.8,360,56,989.7,.9,2.58,,0
127,面林,2024-08-09 16:00,33.5,,1.4,340,55,989.5,1,2.23,,0
127,面林,2024-08-09 17:00,33.2,,2,290,53,989.6,1,1.99,,0
127,面林,2024-08-09 18:00,32.5,,1.5,290,58,989.3,1,1.16,,0
127,面林,2024-08-09 19:00,30.2,,1.1,360,70,989.6,.6,.46,,1
127,面林,2024-08-09 20:00,28.1,,1.1,90,79,989.9,0,.04,,5
127,面林,2024-08-09 21:00,27.2,,.9,140,81,990.6,,,,0
127,面林,2024-08-09 22:00,26.6,,.7,90,83,990.7,,,,1
127,面林,2024-08-09 23:00,25.8,,.5,90,85,990.6,,,,3
127,面林,2024-08-10 00:00,25.2,,.7,110,89,990.6,,,,4
127,面林,2024-08-10 01:00,25.1,,1,90,91,990.5,,,,0
127,面林,2024-08-10 02:00,24.7,,0,0,92,990.6,,,,1
127,面林,2024-08-10 03:00,24,,.2,0,93,990.3,,,,0
127,面林,2024-08-10 04:00,24,,.1,0,93,990.4,,,,0
127,面林,2024-08-10 05:00,23.5,,.1,0,94,990.5,,,,2
127,面林,2024-08-10 06:00,23.7,,.4,0,94,991,0,0,,0
127,面林,2024-08-10 07:00,24.8,,.6,50,93,991.5,.6,.28,,0
127,面林,2024-08-10 08:00,26,,.1,0,87,991.8,.7,.76,,6
127,面林,2024-08-10 09:00,28.7,,1.9,90,78,991.2,1,1.24,,7
127,面林,2024-08-10 10:00,30.2,,2.2,70,71,990.8,1,1.93,,2
127,面林,2024-08-10 11:00,32,,2.1,90,60,990.5,1,2.92,,0
127,面林,2024-08-10 12:00,32.2,,1.8,70,59,990,.9,2.8,,7
127,面林,2024-08-10 13:00,32.9,,.8,360,59,989.7,.4,2.01,,8
127,面林,2024-08-10 14:00,31.7,,.9,140,68,989.2,.2,1.32,,8
127,面林,2024-08-10 15:00,31.4,.2,1.2,50,70,989.2,.3,1.12,,7
127,面林,2024-08-10 16:00,32.3,,.9,50,64,988.8,.4,1.51,,6
127,面林,2024-08-10 17:00,33.1,,1,110,59,988.5,1,1.65,,2
127,面林,2024-08-10 18:00,31.5,,1.4,180,64,988.7,.7,.85,,4
127,面林,2024-08-10 19:00,29.8,,1.8,160,64,988.9,0,.11,,2
127,面林,2024-08-10 20:00,27.5,,.6,50,75,989.1,0,.01,,2
127,面林,2024-08-10 21:00,26.7,,.8,90,81,989.7,,,,4
127,面林,2024-08-10 22:00,26.5,,.6,90,83,989.9,,,,2
127,面林,2024-08-10 23:00,25.7,,.5,140,88,990.1,,,,2
127,面林,2024-08-11 00:00,25.6,,.8,110,87,990,,,,2
127,面林,2024-08-11 01:00,25.4,,.7,110,85,989.7,,,,4
127,面林,2024-08-11 02:00,24.7,,.5,140,87,989.8,,,,1
127,面林,2024-08-11 03:00,24.1,,.4,0,86,989.8,,,,3
127,面林,2024-08-11 04:00,24.9,,.1,0,83,989.5,,,,4
127,面林,2024-08-11 05:00,25.5,,1.7,90,79,989.6,,,,5
127,面林,2024-08-11 06:00,24.4,,.4,0,85,989.9,0,0,,6
127,面林,2024-08-11 07:00,25.8,,1,200,80,990.4,.6,.27,,2
127,面林,2024-08-11 08:00,26.8,,.9,20,78,991,1,.84,,3
127,面林,2024-08-11 09:00,28.5,,1.7,70,71,991,1,1.48,,3
127,面林,2024-08-11 10:00,29.7,,1,70,68,991,1,2.27,,5
127,面林,2024-08-11 11:00,30.8,,1.2,70,63,990.4,.9,2.71,,3
127,面林,2024-08-11 12:00,31.8,,1.2,110,62,989.8,.9,3.23,,5
127,面林,2024-08-11 13:00,31.2,,1.4,340,65,989.5,.5,2.43,,6
127,面林,2024-08-11 14:00,32,,1,360,62,989.1,.2,1.37,,3
127,面林,2024-08-11 15:00,32.3,,.6,340,58,988.9,.6,2.24,,3
127,面林,2024-08-11 16:00,33.5,,.6,200,61,988.6,.4,1.2,,2
127,面林,2024-08-11 17:00,32.2,,1.6,90,66,988.6,.8,1.1,,3
127,面林,2024-08-11 18:00,32.2,,1.5,70,66,988.5,1,1.15,,2
127,面林,2024-08-11 19:00,30.6,,1.3,90,71,988.6,.8,.47,,0
127,面林,2024-08-11 20:00,28.2,,.9,90,78,989,0,.02,,0
127,面林,2024-08-11 21:00,27.7,,.7,90,80,989.5,,,,0
127,面林,2024-08-11 22:00,27,,1,90,83,989.7,,,,0
127,面林,2024-08-11 23:00,26.2,,.9,90,86,989.7,,,,0
127,面林,2024-08-12 00:00,26.1,,.7,90,88,990.1,,,,4
127,面林,2024-08-12 01:00,25.7,,.9,90,90,990,,,,2
127,面林,2024-08-12 02:00,26.1,,1.2,50,91,989.9,,,,0
127,面林,2024-08-12 03:00,25.2,,.6,110,91,990,,,,0
127,面林,2024-08-12 04:00,24.6,,.3,0,92,990.2,,,,0
127,面林,2024-08-12 05:00,24.3,,.4,0,93,990.6,,,,1
127,面林,2024-08-12 06:00,24.3,,.6,90,94,991.1,0,0,,0
127,面林,2024-08-12 07:00,25.7,,0,0,91,991.6,.4,.25,,0
127,面林,2024-08-12 08:00,27.6,,.7,50,84,991.9,1,.89,,0
127,面林,2024-08-12 09:00,28.5,,.6,160,77,991.8,1,1.61,,2
127,面林,2024-08-12 10:00,30.2,,1.1,110,68,991.7,1,2.32,,2
127,面林,2024-08-12 11:00,31.5,,.9,90,68,991.5,.8,2.6,,4
127,面林,2024-08-12 12:00,32,,1.1,320,63,991.2,.9,3.31,,4
127,面林,2024-08-12 13:00,33.2,,.9,200,60,990.8,.5,2.29,,0
127,面林,2024-08-12 14:00,33.2,,1.5,360,62,990.5,.8,2.59,,0
127,面林,2024-08-12 15:00,34.4,,1.2,320,54,990.1,.7,2.18,,0
127,面林,2024-08-12 16:00,34.2,,1.9,360,59,990,.9,2.3,,2
127,面林,2024-08-12 17:00,34,,2.1,360,59,990,1,1.8,,2
127,面林,2024-08-12 18:00,33.1,,1.9,360,62,990.2,1,1.04,,0
127,面林,2024-08-12 19:00,31.3,,.8,90,70,990.7,.6,.34,,3
127,面林,2024-08-12 20:00,30.2,,1.5,90,74,991.4,0,.02,,4
127,面林,2024-08-12 21:00,30,,2.7,110,71,992.1,,,,5
127,面林,2024-08-12 22:00,29.5,,2.1,90,73,992.5,,,,6
127,面林,2024-08-12 23:00,28.5,,1.2,140,78,992.7,,,,4
127,面林,2024-08-13 00:00,27.6,,.3,0,83,993,,,,3
127,面林,2024-08-13 01:00,27.1,,1.1,140,84,993.2,,,,6
127,面林,2024-08-13 02:00,26.3,,1.1,110,86,993.5,,,,5
127,面林,2024-08-13 03:00,26.8,,1.5,110,84,993.8,,,,5
127,面林,2024-08-13 04:00,26.7,,2,90,82,994,,,,4
127,面林,2024-08-13 05:00,26.3,,2,70,81,994.4,,,,4
127,面林,2024-08-13 06:00,25.7,,1.8,110,81,994.8,0,0,,4
127,面林,2024-08-13 07:00,26.6,,1.2,20,83,995.4,.3,.28,,3
127,面林,2024-08-13 08:00,27.9,,1.7,70,78,995.8,.7,.81,,3
127,面林,2024-08-13 09:00,29.2,,1.3,70,73,995.8,1,1.47,,3
127,面林,2024-08-13 10:00,29.9,,1.2,360,70,995.9,1,2.38,,2
127,面林,2024-08-13 11:00,31.3,,1.7,90,62,995.3,.9,2.67,,2
127,面林,2024-08-13 12:00,31.9,,1.8,50,62,994.8,1,3.23,,0
127,面林,2024-08-13 13:00,33.1,,1.6,90,59,994.2,1,3.34,,0
127,面林,2024-08-13 14:00,33.8,,1.1,230,57,993.5,1,3.3,,0
127,面林,2024-08-13 15:00,32.9,,1.1,290,60,993.4,.9,2.12,,2
127,面林,2024-08-13 16:00,33.5,,1.2,270,57,993,.8,1.19,,0
127,面林,2024-08-13 17:00,33.8,,1.8,360,62,992.6,.9,1.48,,0
127,面林,2024-08-13 18:00,32.9,,1.9,360,64,992.6,1,1.01,,0
127,面林,2024-08-13 19:00,31,,1,90,73,993,.6,.32,,0
127,面林,2024-08-13 20:00,29.7,,1,90,77,993.4,0,.02,,3
127,面林,2024-08-13 21:00,28.6,,.5,110,82,994.3,,,,5
127,面林,2024-08-13 22:00,28.4,,.3,0,84,994.5,,,,6
127,面林,2024-08-13 23:00,26.6,3,1.1,110,89,994.9,,,,6
127,面林,2024-08-14 00:00,25.6,,1,90,92,995,,,,5
127,面林,2024-08-14 01:00,25.2,,.6,90,93,995,,,,3
127,面林,2024-08-14 02:00,24.7,,.6,110,92,995.1,,,,5
127,面林,2024-08-14 03:00,24.7,,.1,0,93,995.2,,,,5
127,面林,2024-08-14 04:00,24.6,,.9,90,94,995,,,,1
127,面林,2024-08-14 05:00,24.3,,.8,110,94,994.9,,,,1
127,面林,2024-08-14 06:00,24.4,,.3,0,94,995.4,0,0,,1
127,面林,2024-08-14 07:00,25.7,,1.1,110,92,995.6,.4,.25,,3
127,面林,2024-08-14 08:00,27,,.9,20,84,995.8,1,.95,,3
127,面林,2024-08-14 09:00,28.5,,.9,360,75,995.7,1,1.62,,3
127,面林,2024-08-14 10:00,29.6,,.6,250,71,995.7,1,2.33,,2
127,面林,2024-08-14 11:00,31,,1.4,140,64,995.3,1,2.92,,4
127,面林,2024-08-14 12:00,32,,1.8,290,63,994.8,1,3.31,,4
127,面林,2024-08-14 13:00,32.9,,.8,110,56,994.2,.9,3.17,,4
127,面林,2024-08-14 14:00,33.3,,1.5,110,53,993.8,1,3.21,,4
127,面林,2024-08-14 15:00,34.2,,1,160,52,993.2,1,2.18,,6
127,面林,2024-08-14 16:00,34,,1.8,140,53,993.1,1,2.38,,6
127,面林,2024-08-14 17:00,33.2,,2.1,160,60,992.8,.6,1.07,,7
127,面林,2024-08-14 18:00,31.7,,1.9,180,63,992.8,.4,.65,,5
127,面林,2024-08-14 19:00,30.6,,.7,180,65,993.1,.5,.33,,6
127,面林,2024-08-14 20:00,28.2,,.3,0,74,993.5,0,.01,,4
127,面林,2024-08-14 21:00,27,,.4,0,80,994.3,,,,3
127,面林,2024-08-14 22:00,26.3,,.3,0,82,994.7,,,,2
127,面林,2024-08-14 23:00,25.8,,.5,140,84,994.7,,,,3
127,面林,2024-08-15 00:00,25.7,,.1,0,88,995,,,,3
127,面林,2024-08-15 01:00,25.1,,.6,70,86,995,,,,2
127,面林,2024-08-15 02:00,25.7,,1.3,110,78,995,,,,2
127,面林,2024-08-15 03:00,25.7,,2,90,77,994.7,,,,1
127,面林,2024-08-15 04:00,24.2,,1.2,110,82,994.9,,,,1
127,面林,2024-08-15 05:00,24.2,,1.1,140,85,994.8,,,,1
127,面林,2024-08-15 06:00,24.2,,.7,20,88,995.1,0,0,,3
127,面林,2024-08-15 07:00,25.3,,.3,0,82,995.4,0,.23,,7
127,面林,2024-08-15 08:00,27.5,,1.6,110,76,995.6,.9,.79,,3
127,面林,2024-08-15 09:00,28.7,,1.6,110,69,995.4,1,1.61,,2
127,面林,2024-08-15 10:00,30.3,,1.1,90,64,995.3,1,2.29,,3
127,面林,2024-08-15 11:00,31.2,,1.4,70,63,995.1,1,2.9,,4
127,面林,2024-08-15 12:00,31.4,,1.2,110,58,994.7,.8,2.87,,4
